recordId,stoylProductRefId,fieldName,businessObjectName,description,fieldSource,fieldType,relatedBusinessObject,defaultPrompts,category,usageType
7608,5a381a8f52c57b32c0343469,Compensation Element,Budget Compensation Element Map,"Returns the Compensation Elements that is mapped for purposes of the Staffing Plan reports.  If the Plan is not using Salary Summarized, the Compensation Element will be mapped to a Ledger Account/Summary",Workday Delivered,Multi-instance,Compensation Element,,Compensation,Default Areas
7609,5a381a8f52c57b32c0343469,Compensation Element,Period Activity,The compensation element associated with the given activity.  This value provides the mapping to the payroll earning for the activity.,Workday Delivered,Single instance,Compensation Element,,Period Activity Pay,Report Writer
7610,5a381a8f52c57b32c0343469,Compensation Element,Compensation Plan Reporting Interface,"The compensation element associated with the compensation plan.

DEPRECATES Compensation Element (Do Not Use), 146$1162",Workday Delivered,Single instance,Compensation Element,,Compensation,Default Areas
7611,5a381a8f52c57b32c0343469,Compensation Element Exists for Sub Period in Pay Period,Earning,Compensation Element Exists for Pay Period,Workday Delivered,Multi-instance,Compensation Element,"Employment

Pay Group Detail

Period

Run Category

Sub Period Begin Date

Sub Period End Date

Worker",Payroll,Calculation Engine (Payroll/Absence)
7612,5a381a8f52c57b32c0343469,Compensation Element Groups,Compensation Element,The compensation element groups that the compensation element is part of.,Workday Delivered,Multi-instance,Compensation Element,,Compensation,Default Areas
7613,5a381a8f52c57b32c0343469,Compensation Elements,Compensation Element,The compensation elements that are included in the compensation element group.,Workday Delivered,Multi-instance,Compensation Element,,Compensation,Default Areas
7614,5a381a8f52c57b32c0343469,Compensation Elements,Benefit Banded Rate,The Compensation Elements for this Benefit Banded Rate.,Workday Delivered,Multi-instance,Compensation Element,Effective Date,Benefits,Default Areas
7615,5a381a8f52c57b32c0343469,Compensation Elements for Business Plan,Staffing Plan Entry Line,"Returns the Compensation Element Map for purposes of the Staffing Plan reports.  If the Plan is not using Salary Summarized, the Compensation Element will be mapped to a Ledger Account/Summary, otherwise the Compensation Element Map will contain the Compensation Elements for the Staffing Plan Report only",Workday Delivered,Multi-instance,Budget Compensation Element Map,,Plan,Default Areas
7616,5a381a8f52c57b32c0343469,Compensation Eligibility Rule,Compensation Rule Assignments,Returns the compensation eligbility rule.  This field allows you to drill into the details of the compensation rule and access related actions.,Workday Delivered,Single instance,Condition Rule,,Compensation,Default Areas
7617,5a381a8f52c57b32c0343469,Compensation Eligibility Rule,Compensation Matrix Entry,Eligibility Rule for this compensation matrix entry.,Workday Delivered,Single instance,Condition Rule,,Compensation,Default Areas
7618,5a381a8f52c57b32c0343469,Compensation Eligibility Rule,Compensation Benchmark,Returns the compensation eligibility rule when used in benchmark job profile market data.,Workday Delivered,Single instance,Condition Rule,,"Compensation

Compensation Eligibility",Default Areas
7619,5a381a8f52c57b32c0343469,Compensation Eligibility Rules,Job Profile,The compensation eligibility rule assignments associated with the job profile.  A rule is associated with a job profile if it contains a reference to the job profile.  This does not necessarily indicate the rule will match the job profile.,Workday Delivered,Multi-instance,Compensation Rule Assignments,,Compensation,Default Areas
7620,5a381a8f52c57b32c0343469,Compensation Eligibility Rules,Compensation Matrix,Eligibility Rules for this compensation matrix.,Workday Delivered,Multi-instance,Condition Rule,,Compensation,Default Areas
7621,5a381a8f52c57b32c0343469,Compensation Eligibility Rules With Usages,Job Profile,"The compensation eligibility rule assignments associated with the job profile.  This CRF will only return compensation eligibility rules containing compensation component assignment usages such as packages, grades, plans, steps.",Workday Delivered,Multi-instance,Compensation Rule Assignments,,Compensation,Default Areas
7622,5a381a8f52c57b32c0343469,Compensation Eligibility Validation,Employee,,Calculated,Boolean,,,Uncategorized,Default Areas
7623,5a381a8f52c57b32c0343469,Compensation Events,Compensation Event,Returns True when Compensation Events are not abandoned for a given Organization,Workday Delivered,Boolean,,,Uncategorized,Data Source Filter (Internal)
7624,5a381a8f52c57b32c0343469,Compensation Events Approved,Employee Compensation Event,Returns True when a Compensation Event is approved and is out of order for an Organization,Workday Delivered,Boolean,,,Uncategorized,Data Source Filter (Internal)
7625,5a381a8f52c57b32c0343469,Compensation Grade,Compensation Grade,A compensation grade. This field allows you to drill into the details of the compensation grade and access related actions.,Workday Delivered,Self referencing instance,Compensation Grade,,Compensation,Default Areas
7626,5a381a8f52c57b32c0343469,Compensation Grade,Compensation Grade Profile,The compensation grade that this compensation grade profile is a part of.,Workday Delivered,Single instance,Compensation Grade,,Compensation,Default Areas
7627,5a381a8f52c57b32c0343469,Compensation Grade,Worker,The employee's compensation grade.,Workday Delivered,Single instance,Compensation Grade,,"Benefits Eligibility

Compensation","Benefits Eligibility

Default Areas"
7628,5a381a8f52c57b32c0343469,Compensation Grade,Position,The compensation grade for a position.,Workday Delivered,Single instance,Compensation Grade,,Compensation,Default Areas
7629,5a381a8f52c57b32c0343469,Compensation Grade,Job Profile,Contains the compensation grade directly associated to the job profile.,Workday Delivered,Single instance,Compensation Grade,,Compensation,Default Areas
7630,5a381a8f52c57b32c0343469,Compensation Grade,Adjustment For,Compensation Grade for the employee. The Compensation Snapshot Date used is based on the process type (e.g. consolidated merit will use the Merit Compensation Snapshot Date for this field).,Workday Delivered,Single instance,Compensation Grade,,Uncategorized,Default Areas
7631,5a381a8f52c57b32c0343469,Compensation Grade,Taggable,Compensation Grade as Worktag,Workday Delivered,Single instance,Compensation Grade,,"Worktags - All Functional Areas

Worktags - HCM / Headcount Planning",Default Areas
7632,5a381a8f52c57b32c0343469,Compensation Grade,Job Posting Details,The compensation grade for the job posting position.,Workday Delivered,Single instance,Compensation Grade,,Recruiting,Indexed Reporting
7633,5a381a8f52c57b32c0343469,Compensation Grade,Wage Theft Notice Event Interface,Returns the Compensation Grade during a Wage Theft Notice Event.,Workday Delivered,Single instance,Compensation Grade,,Compensation,Default Areas
7634,5a381a8f52c57b32c0343469,Compensation Grade,Time Off Entry,,Calculated,Single instance,Compensation Grade,,Uncategorized,Default Areas
7635,5a381a8f52c57b32c0343469,Compensation Grade,Trended Workers,The compensation grade for an employee.,Workday Delivered,Single instance,Compensation Grade,,Compensation,Default Areas
7636,5a381a8f52c57b32c0343469,Compensation Grade (Compensation),Compensation Rule Targetable,Returns the applicable compensation grade.,Workday Delivered,Single instance,Compensation Grade,,"Compensation

Compensation Eligibility","Calculation Engine (Payroll/Absence)

Compensation Eligibility"
7637,5a381a8f52c57b32c0343469,Compensation Grade (Notice Period),Notice Period Target,The employee's compensation grade.,Workday Delivered,Single instance,Compensation Grade,,Notice Period Eligibility,Notice Periods Eligibility
7638,5a381a8f52c57b32c0343469,Compensation Grade (Probation Period),Probation Period Target,The employee's or pre-hire's compensation grade.,Workday Delivered,Single instance,Compensation Grade,,Probation Period Eligibility,Probation Periods Eligibility
7639,5a381a8f52c57b32c0343469,Compensation Grade (Unsecured),Trended Workers,Duplicate of Compensation Grade Custom Field for RDS Filter Usage.,Workday Delivered,Single instance,Compensation Grade,,Uncategorized,Data Source Filter (Internal)
7640,5a381a8f52c57b32c0343469,Compensation Grade as of Period End Date,Employment,Compensation Grade as of Period End Date,Workday Delivered,Single instance,Compensation Grade,,"Payroll

Time Off",Calculation Engine (Payroll/Absence)
7641,5a381a8f52c57b32c0343469,Compensation Grade as of Period Start Date,Employment,Compensation Grade for Job as of Period Start Date,Workday Delivered,Single instance,Compensation Grade,,"Payroll

Time Off",Calculation Engine (Payroll/Absence)
7642,5a381a8f52c57b32c0343469,Compensation Grade as of Sub Period End Date,Employment,Compensation Grade for Job as of Sub Period End Date,Workday Delivered,Single instance,Compensation Grade,,Payroll,Calculation Engine (Payroll/Absence)
7643,5a381a8f52c57b32c0343469,Compensation Grade Changed,Employee Compensation Event,,Calculated,Boolean,,,Compensation,Default Areas
7644,5a381a8f52c57b32c0343469,Compensation Grade - Current,Worker Business Process,The compensation grade for the worker prior to this business process.,Workday Delivered,Single instance,Compensation Grade,,Compensation,Default Areas
7645,5a381a8f52c57b32c0343469,Compensation Grade eligible for Next Grade,Worker,The Employee is eligible to proceed to the next compensation grade.,Workday Delivered,Boolean,,,Compensation,Default Areas
7646,5a381a8f52c57b32c0343469,Compensation Grade eligible for Next Grade,Position,The position is eligible to proceed to the next compensation grade.,Workday Delivered,Boolean,,,Compensation,Default Areas
7647,5a381a8f52c57b32c0343469,Compensation Grade for Job Profile - Proposed,Staffing Event,The compensation gradel for the new job profile for the worker as of the effective date.,Workday Delivered,Multi-instance,Compensation Grade,,Compensation,Default Areas
7648,5a381a8f52c57b32c0343469,Compensation Grade Hierarchy,Compensation Rule Targetable,Current Compensation Hierarchy Name and Rank for Worker.,Workday Delivered,Single instance,Compensation Grade Level,,Compensation Eligibility,"Default Areas

Securing Entity"
7649,5a381a8f52c57b32c0343469,Compensation Grade Hierarchy - Current,Worker Business Process,Current Compensation Hierarchy Name and Rank for Worker.,Workday Delivered,Single instance,Compensation Grade Level,,Compensation,Default Areas
7650,5a381a8f52c57b32c0343469,Compensation Grade Hierarchy - Proposed,Worker Business Process,Proposed Compensation Hierarchy Name and Rank for Worker.,Workday Delivered,Single instance,Compensation Grade Level,,Compensation,Default Areas
7651,5a381a8f52c57b32c0343469,Compensation Grade Hierarchy Rank,Compensation Grade,Displays the Grade's rank in the Compensation Grade Hierarchy.,Workday Delivered,Numeric,,,Compensation,Default Areas
7652,5a381a8f52c57b32c0343469,Compensation Grade Hierarchy Rank,Compensation Rule Targetable,Current Compensation Hierarchy Rank value for Worker.,Workday Delivered,Numeric,,,Compensation Eligibility,Default Areas
7653,5a381a8f52c57b32c0343469,Compensation Grade Hierarchy Rank - Current,Worker Business Process,Current Compensation Hierarchy Rank value for Worker.,Workday Delivered,Numeric,,,Compensation,Default Areas
7654,5a381a8f52c57b32c0343469,Compensation Grade Hierarchy Rank Name,Compensation Grade,Contains the name of the tier the grade belongs to in the Compensation Grade Hierarchy.,Workday Delivered,Text,,,Compensation,Default Areas
7655,5a381a8f52c57b32c0343469,Compensation Grade Hierarchy Rank - Proposed,Worker Business Process,Proposed Compensation Hierarchy Rank value for Worker.,Workday Delivered,Numeric,,,Compensation,Default Areas
7656,5a381a8f52c57b32c0343469,Compensation Grade Name - New,Worker Business Process,The compensation grade name newly assigned or changed for the worker.,Workday Delivered,Text,,,Compensation,REST API (internal)
7657,5a381a8f52c57b32c0343469,Compensation Grade - New,Worker Business Process,The compensation grade newly assigned or changed for the worker.,Workday Delivered,Single instance,Compensation Grade,,Compensation,Default Areas
7658,5a381a8f52c57b32c0343469,Compensation Grade on Plan Structure for Planning RDS Filter,Global,Compensation Grade on Plan Structure for Planning RDS Filter,Workday Delivered,Single instance,Compensation Grade,"Plan

Plan Structure",Uncategorized,Data Source Filter (Internal)
7659,5a381a8f52c57b32c0343469,Compensation Grade Profile,Compensation Grade Profile,A compensation grade profile. This field allows you to drill into the details of the compensation grade profile and access related actions.,Workday Delivered,Self referencing instance,Compensation Grade Profile,,Compensation,Default Areas
7660,5a381a8f52c57b32c0343469,Compensation Grade Profile,Worker,The compensation grade profile for an employee.,Workday Delivered,Single instance,Compensation Grade Profile,,"Benefits Eligibility

Compensation","Benefits Eligibility

Default Areas"
7661,5a381a8f52c57b32c0343469,Compensation Grade Profile,Compensation Element,The compensation grade profiles that use this compensation element.,Workday Delivered,Multi-instance,Compensation Grade Profile,,Compensation,Default Areas
7662,5a381a8f52c57b32c0343469,Compensation Grade Profile,Position,The compensation grade profile for a position.,Workday Delivered,Single instance,Compensation Grade Profile,,Compensation,Default Areas
7663,5a381a8f52c57b32c0343469,Compensation Grade Profile,Job Profile,Contains the compensation grade profiles directly associated to the job profile.  These compensation grade profiles are part of the compensation grades directly associated to the job profile.,Workday Delivered,Multi-instance,Compensation Grade Profile,,Compensation,Default Areas
7664,5a381a8f52c57b32c0343469,Compensation Grade Profile,Wage Theft Notice Event Interface,Returns the Compensation Grade Profile during a Wage Theft Notice Event.,Workday Delivered,Single instance,Compensation Grade Profile,,Compensation,Default Areas
7665,5a381a8f52c57b32c0343469,Compensation Grade Profile (Benefit Jobs),Worker,The compensation grade profile for an employee based on benefit jobs. Used in Benefits Eligibility.,Workday Delivered,Multi-instance,Compensation Grade Profile,,"Benefits Eligibility

Compensation","Benefits Eligibility

Default Areas"
7666,5a381a8f52c57b32c0343469,Compensation Grade Profile (Compensation),Compensation Rule Targetable,Returns the applicable compensation grade profile.,Workday Delivered,Single instance,Compensation Grade Profile,,"Compensation

Compensation Eligibility",Compensation Eligibility
7667,5a381a8f52c57b32c0343469,Compensation Grade Profile as of Period End Date,Employment,Compensation Grade Profile of Job as of Period End Date.,Workday Delivered,Single instance,Compensation Grade Profile,,"Payroll

Time Off",Calculation Engine (Payroll/Absence)
7668,5a381a8f52c57b32c0343469,Compensation Grade Profile as of Period Start Date,Employment,Compensation Grade Profile of the Job as of Period Start Date.,Workday Delivered,Single instance,Compensation Grade Profile,,"Payroll

Time Off",Calculation Engine (Payroll/Absence)
7669,5a381a8f52c57b32c0343469,Compensation Grade Profile as of Sub Period End Date,Employment,"The compensation grade profile for the Job as of the Sub Period End Date, if Sub Period End Date is available; if not available it is as of the Period End Date.",Workday Delivered,Single instance,Compensation Grade Profile,,Payroll,Calculation Engine (Payroll/Absence)
7670,5a381a8f52c57b32c0343469,Compensation Grade Profile - Current,Worker Business Process,The compensation grade profile for the worker prior to this business process.,Workday Delivered,Single instance,Compensation Grade Profile,,Compensation,Default Areas
7671,5a381a8f52c57b32c0343469,Compensation Grade Profile Eligibility Rule Name,Compensation Grade Profile,The compensation rule name for compensation rule included in the compensation grade profile.,Workday Delivered,Text,,,Compensation,Default Areas
7672,5a381a8f52c57b32c0343469,Compensation Grade Profile Eligibility Rule Reference ID,Compensation Grade Profile,The compensation rule reference ID for compensation rule included in the compensation grade profile.,Workday Delivered,Text,,,Compensation,Default Areas
7673,5a381a8f52c57b32c0343469,Compensation Grade Profile - New,Worker Business Process,The compensation grade profile newly assigned or changed for the worker.,Workday Delivered,Single instance,Compensation Grade Profile,,Compensation,Default Areas
7674,5a381a8f52c57b32c0343469,Compensation Grade Profile - Proposed,Worker Business Process,"The proposed compensation grade profile for the worker as of the effective date if available, else current compensation grade profile.",Workday Delivered,Single instance,Compensation Grade Profile,,Compensation,Default Areas
7675,5a381a8f52c57b32c0343469,Compensation Grade Profiles,Compensation Grade,Contains the compensation grade profiles included in the compensation grade.,Workday Delivered,Multi-instance,Compensation Grade Profile,,Compensation,Default Areas
7676,5a381a8f52c57b32c0343469,Compensation Grade Profiles,Compensation Package,Contains the compensation grade profiles for the compensation grades included in the compensation package.,Workday Delivered,Multi-instance,Compensation Grade Profile,,Compensation,Default Areas
7677,5a381a8f52c57b32c0343469,Compensation Grade Profiles,Compensation Rule Assignments,Contains the compensation grade profiles used by the compensation rule.,Workday Delivered,Multi-instance,Compensation Grade Profile,,Compensation,Default Areas
7678,5a381a8f52c57b32c0343469,Compensation Grade Profile Salary Plan Name,Compensation Grade Profile,Defines the salary plan on the Compensation Grade Profile  with Compensation Step.,Workday Delivered,Text,,,Compensation,Default Areas
7679,5a381a8f52c57b32c0343469,Compensation Grade Profile Salary Plan Reference ID,Compensation Grade Profile,Defines the salary plan reference ID on the Compensation Grade Profile  with Compensation Step.,Workday Delivered,Text,,,Compensation,Default Areas
7680,5a381a8f52c57b32c0343469,Compensation Grade Profiles impacted by rules,Job Profile,"Contains the compensation grade profiles associated with the job profile by a compensation rule.  If the job profile, or the job profiles job family or job family group, is used in a compensation rule, this returns the compensation grade profiles associated with that rule.",Workday Delivered,Multi-instance,Compensation Grade Profile,,Compensation,Default Areas
7681,5a381a8f52c57b32c0343469,Compensation Grade - Proposed,Worker Business Process,"The compensation grade for the worker as of the effective date. If there isn't an associated Compensation Event, this field will return blank.",Workday Delivered,Single instance,Compensation Grade,,Compensation,Default Areas
7682,5a381a8f52c57b32c0343469,Compensation Grade Rank - New,Worker Business Process,The compensation grade rank newly assigned or changed for the worker.,Workday Delivered,Numeric,,,Compensation,REST API (internal)
7683,5a381a8f52c57b32c0343469,Compensation Grades,Compensation Package,Contains the compensation grades included in the compensation package.,Workday Delivered,Multi-instance,Compensation Grade,,Compensation,Default Areas
7684,5a381a8f52c57b32c0343469,Compensation Grades,Compensation Rule Assignments,Contains the compensation grades used by the compensation rule.,Workday Delivered,Multi-instance,Compensation Grade,,Compensation,Default Areas
7685,5a381a8f52c57b32c0343469,Compensation Grades (Benefit Jobs),Worker,The compensation grades for an employee's benefit jobs.,Workday Delivered,Multi-instance,Compensation Grade,,Benefits Eligibility,"Benefits Eligibility

Default Areas"
7686,5a381a8f52c57b32c0343469,Compensation Grades impacted by rules,Job Profile,"Contains the compensation grades associated with the job profile by a compensation rule.  If the job profile, or the job profiles job family or job family group, is used in a compensation rule, this returns the compensation grades associated with that rule.",Workday Delivered,Multi-instance,Compensation Grade,,Compensation,Default Areas
7687,5a381a8f52c57b32c0343469,Compensation Grants,Stock Grant Event,Stock and option grants for the stock grant event.,Workday Delivered,Multi-instance,Stock Grant,,Compensation,Default Areas
7688,5a381a8f52c57b32c0343469,Compensation Group,Worker,,Calculated,Single instance,Custom List Value,,Uncategorized,Default Areas
7689,5a381a8f52c57b32c0343469,Compensation Group,Compensation Rule Targetable,,Calculated,Single instance,Custom List Value,,Uncategorized,Default Areas
7690,5a381a8f52c57b32c0343469,Compensation Group,Job Profile,,Custom Field,Single instance,Custom List Value,,Custom Fields,Default Areas
7691,5a381a8f52c57b32c0343469,Compensation History,Worker,Contains the compensation business processes approved for the employee's primary employment.,Workday Delivered,Multi-instance,Employee Compensation Event,,Compensation,Default Areas
7692,5a381a8f52c57b32c0343469,Compensation History,Position,Contains the compensation business processes approved for the position.,Workday Delivered,Multi-instance,Employee Compensation Event,,Compensation,Default Areas
7693,5a381a8f52c57b32c0343469,Compensation History - All Statuses,Worker,"Contains the compensation business processes of all statuses including approved, denied, in progress, etc.",Workday Delivered,Multi-instance,Employee Compensation Event,,Compensation,Default Areas
7694,5a381a8f52c57b32c0343469,Compensation History - All Statuses,Position,"Contains the compensation business processes of all statuses including approved, denied, in progress, etc.",Workday Delivered,Multi-instance,Employee Compensation Event,,Compensation,Default Areas
7695,5a381a8f52c57b32c0343469,Compensation History - Base Pay Changes Only,Worker,Contains the history of base pay changes for an employee.,Workday Delivered,Multi-instance,Employee Compensation Event,,Compensation,Default Areas
7696,5a381a8f52c57b32c0343469,Compensation History - Base Pay Changes Only,Position,Contains the history of base pay changes for a position.,Workday Delivered,Multi-instance,Employee Compensation Event,,Compensation,Default Areas
7697,5a381a8f52c57b32c0343469,Compensation History - Previous System,Worker,Contains the compensation for the worker from previous system.,Workday Delivered,Multi-instance,Compensation History from Previous System,,Compensation,Default Areas
7698,5a381a8f52c57b32c0343469,Compensation History Record from Previous System,Compensation History from Previous System,A compensation history record from a previous system for an employee. This field allows you to drill into the details of the record and access related actions.,Workday Delivered,Self referencing instance,Compensation History from Previous System,,Compensation,Default Areas
7699,5a381a8f52c57b32c0343469,Compensation Matrix,Funded Plan,The compensation matrix used in deriving employee targets.,Workday Delivered,Single instance,Compensation Matrix,,Compensation,Default Areas
7700,5a381a8f52c57b32c0343469,Compensation Matrix,Compensation Matrix,Allows drill down into a compensation matrix instance.,Workday Delivered,Self referencing instance,Compensation Matrix,,Compensation,Default Areas
7701,5a381a8f52c57b32c0343469,Compensation Matrix Entries,Compensation Matrix,An entry for this compensation matrix.,Workday Delivered,Multi-instance,Compensation Matrix Entry,,Compensation,Default Areas
7702,5a381a8f52c57b32c0343469,Compensation Matrix for Weighted Bonus,Bonus Plan,The compensation matrix used in deriving the guidelines for the individual portion of a bonus award.,Workday Delivered,Single instance,Compensation Matrix,,Compensation,Default Areas
7703,5a381a8f52c57b32c0343469,Compensation Matrix Modifier,Compensation Review Bonus Payment,The scorecard modifier associated to the compensation matrix of the compensation review bonus event.,Workday Delivered,Single instance,Compensation Scorecard,,Compensation,Default Areas
7704,5a381a8f52c57b32c0343469,Compensation Matrix Modifier Results,Compensation Review Bonus Payment,The scorecard modifier results associated to the compensation matrix of the compensation review bonus event.,Workday Delivered,Numeric,,,Compensation,Default Areas
7705,5a381a8f52c57b32c0343469,Compensation Matrix Results,Compensation Review Bonus Payment,The compensation matrix results used for the discretionary portion of a bonus plan with compensation matrix.,Workday Delivered,Numeric,,,Compensation,Default Areas
7706,5a381a8f52c57b32c0343469,Compensation Midpoint in USD,Worker,,Calculated,Currency,,,Compensation,Default Areas
7707,5a381a8f52c57b32c0343469,Compensation Most Recent Change Date,Worker,Returns the date of the employee's most recent compensation change.,Workday Delivered,Date,,,Compensation,Default Areas
7708,5a381a8f52c57b32c0343469,Compensation Most Recent Change Date,Position,Returns the date of the employee's most recent compensation change.,Workday Delivered,Date,,,Compensation,Default Areas
7709,5a381a8f52c57b32c0343469,Compensation Package,Compensation Package,A compensation package. This field allows you to drill into the details of the compensation package and access related actions.,Workday Delivered,Self referencing instance,Compensation Package,,Compensation,Default Areas
7710,5a381a8f52c57b32c0343469,Compensation Package,Worker,The compensation package for an employee.,Workday Delivered,Single instance,Compensation Package,,Compensation,Default Areas
7711,5a381a8f52c57b32c0343469,Compensation Package,Position,The compensation package for a position.,Workday Delivered,Single instance,Compensation Package,,Compensation,Default Areas
7712,5a381a8f52c57b32c0343469,Compensation Package - Changed,Employee Compensation Event,The compensation package newly added or changed for an employee,Workday Delivered,Single instance,Compensation Package,,Compensation,Default Areas
7713,5a381a8f52c57b32c0343469,Compensation Package Name,Compensation Package,The compensation package name.,Workday Delivered,Text,,,Compensation,Default Areas
7714,5a381a8f52c57b32c0343469,Compensation Package - Proposed,Employee Compensation Event,The compensation package for the employee's proposed compensation.,Workday Delivered,Single instance,Compensation Package,,Compensation,Default Areas
7715,5a381a8f52c57b32c0343469,Compensation Packages,Compensation Grade,Contains the compensation packages including the compensation grade.,Workday Delivered,Multi-instance,Compensation Package,,Compensation,Default Areas
7716,5a381a8f52c57b32c0343469,Compensation Packages,Compensation Plan,Contains the compensation packages that include the compensation plan.,Workday Delivered,Multi-instance,Compensation Package,,Compensation,Default Areas
7717,5a381a8f52c57b32c0343469,Compensation Packages,Compensation Rule Assignments,Contains the compensation packages used by the compensation rule.,Workday Delivered,Multi-instance,Compensation Package,,Compensation,Default Areas
7718,5a381a8f52c57b32c0343469,Compensation Partner,Event,The person in the role of Compensation Partner for the Business Process,Workday Delivered,Multi-instance,Worker,,Business Process,"Business Rules

Drill Down

Integrations

Report Writer"
7719,5a381a8f52c57b32c0343469,Compensation Payment Comment,Compensation Payment,Additional information for this compensation payment,Workday Delivered,Text,,,Compensation,Default Areas
7720,5a381a8f52c57b32c0343469,Compensation Pay Range,Compensation Pay Range,A compensation pay range. This field allows you to drill into the details of the compensation pay range and access related actions.,Workday Delivered,Self referencing instance,Compensation Pay Range,,Uncategorized,Default Areas
7721,5a381a8f52c57b32c0343469,Compensation Pay Range Alternative Basis,Compensation Grade Profile,This returns the list of Alternative Basis Compensation Pay Ranges for this Compensation Grade Profile,Workday Delivered,Multi-instance,Compensation Pay Range,,Compensation,Default Areas
7722,5a381a8f52c57b32c0343469,Compensation Pay Range Alternative Basis,Compensation Grade,This returns the list of Alternative Basis Compensation Pay Ranges for this Compensation Grade,Workday Delivered,Multi-instance,Compensation Pay Range,,Compensation,Default Areas
7723,5a381a8f52c57b32c0343469,Compensation Pay Range Name,Compensation Pay Range,Name of this Compensation Grade or Compensation Grade Profile.,Workday Delivered,Text,,,Compensation,Default Areas
7724,5a381a8f52c57b32c0343469,Compensation Percent Change,Employee,The percentage change.,Calculated,Numeric,,Compensation Percent Change,Uncategorized,Default Areas
7725,5a381a8f52c57b32c0343469,Compensation Period,Salary Period Plan Assignment Snapshot,Returns the Compensation Period for this Period Salary Plan,Workday Delivered,Multi-instance,Compensation Period,,Compensation,Default Areas
7726,5a381a8f52c57b32c0343469,Compensation Period Multiplier,Salary Period Plan Assignment Snapshot,Compensation Period Multiplier for this Period Salary Plan,Workday Delivered,Numeric,,,Compensation,Default Areas
7727,5a381a8f52c57b32c0343469,Compensation Plan,Compensation Plan Assignment Snapshot,The compensation plan. This field allows you to drill into the details of the compensation plan and access related actions.,Workday Delivered,Single instance,Compensation Plan,,Compensation,Default Areas
7728,5a381a8f52c57b32c0343469,Compensation Plan,Compensation Plan Default,The compensation plan associated with the default values.,Workday Delivered,Single instance,Compensation Plan,,Compensation,Default Areas
7729,5a381a8f52c57b32c0343469,Compensation Plan,Compensation Plan,A compensation plan. This field allows you to drill into the details of the compensation plan and access related actions.,Workday Delivered,Self referencing instance,Compensation Plan,,Compensation,Default Areas
7730,5a381a8f52c57b32c0343469,Compensation Plan,Employee Compensation Event for Compensation Plan Adjustment,This will return the Compensation Plan driving the Compensation Plan Event.,Workday Delivered,Single instance,Compensation Plan,,Compensation,Default Areas
7731,5a381a8f52c57b32c0343469,Compensation Plan,Compensation Assignment Proposal,The compensation plan. This field allows you to drill into the details of the compensation plan and access related actions.,Workday Delivered,Single instance,Compensation Plan,,Compensation,Default Areas
7732,5a381a8f52c57b32c0343469,Compensation Plan = Allowance,Compensation Plan,,Calculated,Boolean,,,Uncategorized,Default Areas
7733,5a381a8f52c57b32c0343469,Compensation Plan = Bonus,Compensation Plan,,Calculated,Boolean,,,Uncategorized,Default Areas
7734,5a381a8f52c57b32c0343469,Compensation Plan = Commission,Compensation Plan,,Calculated,Boolean,,,Uncategorized,Default Areas
7735,5a381a8f52c57b32c0343469,Compensation Plan = Hourly,Compensation Plan,,Calculated,Boolean,,,Uncategorized,Default Areas
7736,5a381a8f52c57b32c0343469,"Compensation Plan = Salary Plan (Unit, Period or Salary)",Compensation Plan,,Calculated,Boolean,,,Uncategorized,Default Areas
7737,5a381a8f52c57b32c0343469,Compensation Plan = Stock,Compensation Plan,,Calculated,Boolean,,,Uncategorized,Default Areas
7738,5a381a8f52c57b32c0343469,Compensation Plan Amount Annualized in USD,Compensation Plan Assignment Snapshot,,Calculated,Currency,,,Compensation,Default Areas
7739,5a381a8f52c57b32c0343469,Compensation Plan Amount in USD,Compensation Plan Assignment Snapshot,,Calculated,Currency,,,Compensation,Default Areas
7740,5a381a8f52c57b32c0343469,Compensation Plan Default,Compensation Plan Assignment Snapshot,The default values for the compensation plan.,Workday Delivered,Text,,,Compensation,Default Areas
7741,5a381a8f52c57b32c0343469,Compensation Plan Default,One-Time Payment Plan,Returns the default values for the compensation plan.,Workday Delivered,Single instance,Compensation Plan Default,,Compensation,Default Areas
7742,5a381a8f52c57b32c0343469,Compensation Plan Defaults,Compensation Plan,Returns the default values for the compensation plan.,Workday Delivered,Single instance,Compensation Plan Default,,Compensation,Default Areas
7743,5a381a8f52c57b32c0343469,Compensation Plan - Individual Target Assigned,Compensation Assignment Proposal,Indicates if the employee has an individual target assigned for the Plan.,Workday Delivered,Boolean,,,Compensation,Default Areas
7744,5a381a8f52c57b32c0343469,Compensation Plan Name,Compensation Plan,The compensation plan name.,Workday Delivered,Text,,,Compensation,Default Areas
7745,5a381a8f52c57b32c0343469,Compensation Plan Process History,Compensation Plan,Contains processes created from the Compensation Plan.,Workday Delivered,Multi-instance,Compensation Event Plan Processable,,Compensation,Default Areas
7746,5a381a8f52c57b32c0343469,Compensation Plans,Compensation Package,Contains the compensation plans included in the compensation package.,Workday Delivered,Multi-instance,Compensation Plan,,Compensation,Default Areas
7747,5a381a8f52c57b32c0343469,Compensation Plans,Compensation Event Plan Processable,The compensation plans associated with the process.,Workday Delivered,Multi-instance,Compensation Plan,,Compensation,Default Areas
7748,5a381a8f52c57b32c0343469,Compensation Plans,Compensation Rule Assignments,Contains the compensation plans used by the compensation rule.,Workday Delivered,Multi-instance,Compensation Plan,,Compensation,Default Areas
7749,5a381a8f52c57b32c0343469,Compensation Plans,Position,Contains the compensation plans assigned to a position.,Workday Delivered,Multi-instance,Compensation Plan,,Compensation,Default Areas
