recordId,stoylProductRefId,fieldName,businessObjectName,description,fieldSource,fieldType,relatedBusinessObject,defaultPrompts,category,usageType
22097,5a381a8f52c57b32c0343469,Messages,Background Process,Contains the messages associated with this background process.,Workday Delivered,Multi-instance,Background Process Message,,Background Process,Default Areas
22098,5a381a8f52c57b32c0343469,Message Template,Notification Event,"Message template used as basis for the notification content sent, if applicable.",Workday Delivered,Single instance,Message Template,,Uncategorized,Default Areas
22099,5a381a8f52c57b32c0343469,Message Template,Group Communication (Abstract),Message Template used by Ad-hoc/Group Communications,Workday Delivered,Single instance,Message Template,,Uncategorized,Default Areas
22100,5a381a8f52c57b32c0343469,Message Template,Scheduled Distribution,The message template used for this distribution,Workday Delivered,Multi-instance,Message Template,,Scheduled Distributions,Default Areas
22101,5a381a8f52c57b32c0343469,Message Text,Background Process Message,Text that describes the error that occurred or the informational message.,Workday Delivered,Text,,,Background Process,Default Areas
22102,5a381a8f52c57b32c0343469,Metadata,Class,Returns TRUE if this business object is Workday-owned.,Workday Delivered,Boolean,,,Uncategorized,Default Areas
22103,5a381a8f52c57b32c0343469,Metadata Payroll Worktag,Application Input,Metadata Payroll Worktag for Application Input,Workday Delivered,Multi-instance,Worktag,,"Payroll

Payroll Interface",Data Source Filter (Internal)
22104,5a381a8f52c57b32c0343469,Metadata Payroll Worktag,Payroll Result Line,Get Metadata Payroll Worktag for Payroll Result Line,Workday Delivered,Multi-instance,Worktag,,Payroll,Data Source Filter (Internal)
22105,5a381a8f52c57b32c0343469,Metadata Storage Configuration,Application Registry Entry (All),Metadata storage configuration for Application Registry Entry.,Workday Delivered,Single instance,Metadata Storage Configuration,,VPS API,REST API (internal)
22106,5a381a8f52c57b32c0343469,Metric,Analytic Metric Key,The metric associated with the metric values instance,Workday Delivered,Single instance,Metric,,Metrics,Default Areas
22107,5a381a8f52c57b32c0343469,Metric,Metric,The metric associated with this metric instance.,Workday Delivered,Self referencing instance,Metric,,Metrics,Default Areas
22108,5a381a8f52c57b32c0343469,Metric Area,Workday Usage Metric Tabular Values,Metric Area,Workday Delivered,Text,,,Uncategorized,Default Areas
22109,5a381a8f52c57b32c0343469,Metric Calculation,Metric Calculation,Metric Calculation Name.,Workday Delivered,Text,,,Metrics,Default Areas
22110,5a381a8f52c57b32c0343469,Metric Category,Workday Usage Metric Tabular Values,Metric Category,Workday Delivered,Text,,,Uncategorized,Default Areas
22111,5a381a8f52c57b32c0343469,Metric Category Instance,Workday Usage Metric Tabular Values,Instance of Metric Category,Workday Delivered,Multi-instance,App Usage Metric Group,,Uncategorized,Default Areas
22112,5a381a8f52c57b32c0343469,Metric Country,Workday Usage Metric Tabular Values,Country for a particular metric,Workday Delivered,Text,,,Uncategorized,Default Areas
22113,5a381a8f52c57b32c0343469,Metric Date,Workday Usage Metric Tabular Values,The date the metric was recorded,Workday Delivered,Date,,,Uncategorized,Default Areas
22114,5a381a8f52c57b32c0343469,Metric Description,Workday Usage Metric Tabular Values,Metric Description,Workday Delivered,Text,,,Uncategorized,Default Areas
22115,5a381a8f52c57b32c0343469,Metric Entity,Analytic Metric Key,"The Metric Entity associated with this metric instance (e.g. Supervisory Organization, Project Hierarchy).",Workday Delivered,Single instance,Metric Entity,,Metrics,Default Areas
22116,5a381a8f52c57b32c0343469,Metric ID,Analytic Metric Values,The Workday metric ID associated with the metric.,Workday Delivered,Text,,,Metrics,Default Areas
22117,5a381a8f52c57b32c0343469,Metric Name,Workday Usage Metric Tabular Values,Metric Name,Workday Delivered,Text,,,Uncategorized,Default Areas
22118,5a381a8f52c57b32c0343469,Metric Set,Analytic Metric Values,"The metric set that this metric belongs to (e.g. Financial, Workforce, etc.).",Workday Delivered,Single instance,Metric Set,,Metrics,Default Areas
22119,5a381a8f52c57b32c0343469,Metric Set,Metric,"The metric set that this metric belongs to (e.g. Financial, Workforce, etc.).",Workday Delivered,Single instance,Metric Set,,Metrics,Default Areas
22120,5a381a8f52c57b32c0343469,Metric Set,Global,"This field is used to prompt the user for the Metric Set on the data source filters on ""All Analytic Metric Values"" data source.",Workday Delivered,Single instance,Metric Set,Metric Set,Uncategorized,Data Source Filter (Internal)
22121,5a381a8f52c57b32c0343469,Metric Set,Target Benchmark Input Line,"The metric set that this metric belongs to (e.g. Financial, Workforce, etc.).",Workday Delivered,Single instance,Metric Set,,Metrics,Default Areas
22122,5a381a8f52c57b32c0343469,Metrics Using Calculation,Metric Calculation,Metrics using this calculation.,Workday Delivered,Multi-instance,Metric,,Metrics,Default Areas
22123,5a381a8f52c57b32c0343469,Metric Type,Workday Usage Metric Tabular Values,Each Metric Id Has a particular type associated with it such as boolean external count etc,Workday Delivered,Text,,,Uncategorized,Default Areas
22124,5a381a8f52c57b32c0343469,Metric User Language,Workday Usage Metric Tabular Values,User language for a particular metric,Workday Delivered,Text,,,Uncategorized,Default Areas
22125,5a381a8f52c57b32c0343469,Metric Value,Workday Usage Metric Tabular Values,The value of the metric stored in text,Workday Delivered,Text,,,Uncategorized,Default Areas
22126,5a381a8f52c57b32c0343469,Metric Value,Analytic Metric Values,"Identified the metric values, which consist of a unique metric, organization and time period. This field allows you to drill into the details of the dependent and access related actions.",Workday Delivered,Self referencing instance,Analytic Metric Values,,Metrics,Default Areas
22127,5a381a8f52c57b32c0343469,Metric Value Representations,Metric Set Value,This is used by the REST Service to get the Metric Value Representations.,Workday Delivered,Multi-instance,Metric Value Representation,,Uncategorized,REST API (internal)
22128,5a381a8f52c57b32c0343469,Metric Values from Representation,Metric Value Representation,This is used by the REST Service.,Workday Delivered,Single instance,Analytic Metric Values,,Uncategorized,REST API (internal)
22129,5a381a8f52c57b32c0343469,MGA,Global,The three-letter ISO currency code MGA.,Workday Delivered,Single instance,Currency,,Uncategorized,Default Areas
22130,5a381a8f52c57b32c0343469,MGF,Global,The three-letter ISO currency code MGF.,Workday Delivered,Single instance,Currency,,Uncategorized,Default Areas
22131,5a381a8f52c57b32c0343469,MICR Left Position,Check Print Layout (XSLT),The MICR left position for the check print layout.,Workday Delivered,Numeric,,,Check Layout,Default Areas
22132,5a381a8f52c57b32c0343469,MICR Top Position,Check Print Layout (XSLT),The MICR top position for the check print layout.,Workday Delivered,Numeric,,,Check Layout,Default Areas
22133,5a381a8f52c57b32c0343469,Middle Initial,W-2 All,Workers middle initial as reported in box e.,Workday Delivered,Text,,,W-2,Default Areas
22134,5a381a8f52c57b32c0343469,Middle Initial,Payroll Year End Form for Canada,Worker's middle initial.,Workday Delivered,Text,,,Year End,Default Areas
22135,5a381a8f52c57b32c0343469,Middle Initial,W-2GU,Worker's middle initial as reported in W-2GU Box e.,Workday Delivered,Text,,,Year End,Default Areas
22136,5a381a8f52c57b32c0343469,Middle Initial,W-2VI,Worker's middle initial as reported in W-2VI Box e.,Workday Delivered,Text,,,Year End,Default Areas
22137,5a381a8f52c57b32c0343469,Middle Initial (Previous),W-2C,Workers previous middle initial on the corrected W-2.,Workday Delivered,Text,,,W-2,Default Areas
22138,5a381a8f52c57b32c0343469,Middle Initial (Previous),W-2VI,Worker's incorrect middle initial as previously reported on W-2VI form.,Workday Delivered,Text,,,Year End,Default Areas
22139,5a381a8f52c57b32c0343469,Middle Initial (Previous),W-2GU,Worker's incorrect middle initial as previously reported on W-2GU form.,Workday Delivered,Text,,,Year End,Default Areas
22140,5a381a8f52c57b32c0343469,Middle Name,Global Name Interface,The middle name from the name.,Workday Delivered,Text,,,Name,Default Areas
22141,5a381a8f52c57b32c0343469,Middle Name,Service Center Representative,The person's middle name.,Workday Delivered,Text,,,Name,Default Areas
22142,5a381a8f52c57b32c0343469,Middle Name,Student,The Midddle Name for the Student Prospect.,Workday Delivered,Text,,,Basic Bio,Default Areas
22143,5a381a8f52c57b32c0343469,Middle Name,Student Recruitment,The student's middle name.,Workday Delivered,Text,,,Basic Bio,Default Areas
22144,5a381a8f52c57b32c0343469,Middle Name,External or Internal Candidate,The middle name for the candidate.,Workday Delivered,Text,,,Basic Bio,Default Areas
22145,5a381a8f52c57b32c0343469,Middle Name,Student Record,The Student's middle name.,Workday Delivered,Text,,,Uncategorized,Default Areas
22146,5a381a8f52c57b32c0343469,Middle Name,Student Application,The Middle Name of the Person linked to the Application,Workday Delivered,Text,,,Student Recruiting and Admissions,Default Areas
22147,5a381a8f52c57b32c0343469,Middle Name,Student Prospect Record,Middle Name for Student of Student Prospect Record,Workday Delivered,Text,,,Student Recruiting and Admissions,Default Areas
22148,5a381a8f52c57b32c0343469,Middle Name,Student Period Record,The student's middle name.,Workday Delivered,Text,,,Basic Bio,Default Areas
22149,5a381a8f52c57b32c0343469,Middle Name (REST),Global Name Interface,The middle name from the name.,Workday Delivered,Text,,,Name,REST API (internal)
22150,5a381a8f52c57b32c0343469,Middle Name (REST),Local Person Name,Returns the local middle name.,Workday Delivered,Text,,,Name in Local Script,REST API (internal)
22151,5a381a8f52c57b32c0343469,Middle Name 2 (REST),Local Person Name,Returns the local middle name 2.,Workday Delivered,Text,,,Name in Local Script,REST API (internal)
22152,5a381a8f52c57b32c0343469,Middle Name - Current,Name Change Event,Returns the Current (old) Middle Name for this Name Change Event (Legal or Preferred).,Workday Delivered,Text,,,Name,Default Areas
22153,5a381a8f52c57b32c0343469,Middle Name First Initial,Worker,,Calculated,Text,,,Uncategorized,Default Areas
22154,5a381a8f52c57b32c0343469,Middle Name - Local,Global Name Interface,The person's middle name in local script.  Workday only tracks local names for countries where a non-Latin script is commonly used.,Workday Delivered,Text,,,Name in Local Script,Default Areas
22155,5a381a8f52c57b32c0343469,Middle Name - Local 2,Global Name Interface,The person's middle name in second local script.  Workday only tracks local names for countries where a non-Latin script is commonly used.,Workday Delivered,Text,,,Name in Local Script,Default Areas
22156,5a381a8f52c57b32c0343469,Middle Name - Proposed,Name Change Event,Returns the Proposed (new) Middle Name for this Name Change Event (Legal or Preferred).,Workday Delivered,Text,,,Name,Default Areas
22157,5a381a8f52c57b32c0343469,Midrange,Customer Contract Line for Scenario,Fair value midrange amount of customer contract line.,Workday Delivered,Currency,,,Amount,Default Areas
22158,5a381a8f52c57b32c0343469,Mid Year Performance Review Steps In Order,Event Record,,Calculated,Text,,,Goals and Reviews,Default Areas
22159,5a381a8f52c57b32c0343469,Mid Year Review 2010?,Employee Review,,Calculated,Boolean,,,Goals and Reviews,Default Areas
22160,5a381a8f52c57b32c0343469,Mid Year Review Complete?,Worker,,Calculated,Boolean,,,Goals and Reviews,Default Areas
22161,5a381a8f52c57b32c0343469,Mid Year Review Completion Rate,Organization,,Calculated,Numeric,,,Goals and Reviews,Default Areas
22162,5a381a8f52c57b32c0343469,Mid Year Review Percent Complete Range,Organization,,Calculated,Single instance,Lookup Range Band Calculated Field Related Content,,Talent,Default Areas
22163,5a381a8f52c57b32c0343469,Mid Year Review Started?,Worker,,Calculated,Boolean,,,Goals and Reviews,Default Areas
22164,5a381a8f52c57b32c0343469,Mid Year Step 1,Event Record,,Calculated,Text,,,Uncategorized,Default Areas
22165,5a381a8f52c57b32c0343469,Mid Year Step 2,Event Record,,Calculated,Text,,,Uncategorized,Default Areas
22166,5a381a8f52c57b32c0343469,Mid Year Step 3,Event Record,,Calculated,Text,,,Uncategorized,Default Areas
22167,5a381a8f52c57b32c0343469,Mid Year Step 4,Event Record,,Calculated,Text,,,Uncategorized,Default Areas
22168,5a381a8f52c57b32c0343469,Mid Year Step 5,Event Record,,Calculated,Text,,,Uncategorized,Default Areas
22169,5a381a8f52c57b32c0343469,Mid Year Step 6,Event Record,,Calculated,Text,,,Uncategorized,Default Areas
22170,5a381a8f52c57b32c0343469,Mid Year Step 7,Event Record,,Calculated,Text,,,Uncategorized,Default Areas
22171,5a381a8f52c57b32c0343469,Mid Year Step 8,Event Record,,Calculated,Text,,,Uncategorized,Default Areas
22172,5a381a8f52c57b32c0343469,Mileage Allowance,Payroll Result,Mileage Allowance Amount for Payroll Result,Workday Delivered,Currency,,,Payroll,Default Areas
22173,5a381a8f52c57b32c0343469,Milestone,Milestone,Milestone,Workday Delivered,Self referencing instance,Milestone,,Milestone,Default Areas
22174,5a381a8f52c57b32c0343469,Milestone,Milestone,Identifiles the Milestone and allows you to drill into the details and access related actions.,Workday Delivered,Self referencing instance,Milestone,,Goals and Reviews,Default Areas
22175,5a381a8f52c57b32c0343469,Milestone Detail,Milestone Detail,Identifies the Milestone Detail and allows you to drill into the details and access related actions.,Workday Delivered,Self referencing instance,Milestone Detail,,Goals and Reviews,Default Areas
22176,5a381a8f52c57b32c0343469,Milestone Estimated Completion Date,Milestone,Milestone Estimated Completion Date,Workday Delivered,Date,,,Date or Time Period,Default Areas
22177,5a381a8f52c57b32c0343469,Milestone Name,Milestone Detail,Returns the name of the Milestone Detail.,Workday Delivered,Text,,,Goals and Reviews,Default Areas
22178,5a381a8f52c57b32c0343469,Milestone Name,Milestone,Returns the most recent name of the Milestone. This excludes any changes made to the Milestone in an employee review that is still in progress.,Workday Delivered,Text,,,Goals and Reviews,Default Areas
22179,5a381a8f52c57b32c0343469,Milestones,Customer Contract Schedule,Milestones assigned to Billing Schedule or Revenue Recognition Schedule.,Workday Delivered,Multi-instance,Milestone,,Schedule or Installment With Milestone,Default Areas
22180,5a381a8f52c57b32c0343469,Milestones,Worker Business Process,Returns the set of Milestones associated with this event. ***This CRF is used for the Performance Review Printout,Workday Delivered,Multi-instance,Milestone Detail,,Goals and Reviews,Default Areas
22181,5a381a8f52c57b32c0343469,Milestones,Goal,Returns the Milestones for a Goal.,Workday Delivered,Multi-instance,Milestone,,Goals and Reviews,Default Areas
22182,5a381a8f52c57b32c0343469,Milestones,Installment,Milestones assigned to Billing Installment or Revenue Recognition Installment,Workday Delivered,Multi-instance,Milestone,,Schedule or Installment With Milestone,Default Areas
22183,5a381a8f52c57b32c0343469,Milestone Source,Milestone,Source of Milestone,Workday Delivered,Single instance,Milestone Source,,Milestone,Default Areas
22184,5a381a8f52c57b32c0343469,Milestone Used By,Milestonable,Object with Milestone,Workday Delivered,Self referencing instance,Milestonable,,Schedule or Installment With Milestone,Default Areas
22185,5a381a8f52c57b32c0343469,Military Discharge Date,Military Service,The Discharge Date for the Military Service.,Workday Delivered,Date,,,Skills and Experience,Default Areas
22186,5a381a8f52c57b32c0343469,Military Rank,Military Service,Military Rank for Military Service,Workday Delivered,Single instance,Military Rank,,Skills and Experience,Default Areas
22187,5a381a8f52c57b32c0343469,Military Rank - Current,Personal Information Change Event,Returns the Current (old) Military Rank (or Ranks if the event has multiple military services) for this Personal Information Change Event.,Workday Delivered,Multi-instance,Military Rank,,Basic Bio,Default Areas
22188,5a381a8f52c57b32c0343469,Military Rank - Proposed,Personal Information Change Event,Returns the Proposed (new) Military Rank (or ranks if the even has multiple military services) for this Personal Information Change Event.,Workday Delivered,Multi-instance,Military Rank,,Basic Bio,Default Areas
22189,5a381a8f52c57b32c0343469,Military Service,Pre-Hire,The military service for the pre-hire.,Workday Delivered,Multi-instance,Military Service,,Basic Bio,Default Areas
22190,5a381a8f52c57b32c0343469,Military Service,Worker,Military Service for the worker.,Workday Delivered,Multi-instance,Military Service,,Skills and Experience,Default Areas
22191,5a381a8f52c57b32c0343469,Military Service,Student,Military Service for a Student,Workday Delivered,Multi-instance,Military Service,,Student Recruiting and Admissions,Default Areas
22192,5a381a8f52c57b32c0343469,Military Service,Person Data Package Enabled,Returns the Proposed (new) Military Services,Workday Delivered,Multi-instance,Military Service,,System,REST API (internal)
22193,5a381a8f52c57b32c0343469,Military Service,Academic Affiliate,The academic affiliate's military service.,Workday Delivered,Multi-instance,Military Service,,Academic Affiliate,Default Areas
22194,5a381a8f52c57b32c0343469,Military Service Global,"Job Applications, Prospects and Referrals",The military status of the candidate,Workday Delivered,Multi-instance,Military Service,,Basic Bio,Default Areas
22195,5a381a8f52c57b32c0343469,Military Service ID,Military Service,The reference id for the military service entry.  This is the unique identifier for the military service that is assigned at creation and then maintained throughout its life as it is edited.,Workday Delivered,Text,,,Skills and Experience,Default Areas
22196,5a381a8f52c57b32c0343469,Military Services Known,Staffing Event,Returns the Military Services that have a Begin Date on or before the events effective date. This includes retro-active updates and Military Statuses without a Begin Date.,Workday Delivered,Multi-instance,Military Service,,Basic Bio,Default Areas
22197,5a381a8f52c57b32c0343469,Military Service Type,Military Service,Military Service Type for Military Service,Workday Delivered,Single instance,Military Service Type,,Skills and Experience,Default Areas
22198,5a381a8f52c57b32c0343469,Military Service Type,Military Service Type,This military service type,Workday Delivered,Self referencing instance,Military Service Type,,VPS API,REST API (internal)
22199,5a381a8f52c57b32c0343469,Military Service Type - Current,Personal Information Change Event,Returns the Current (old) Military Service Type (or Military Service Types if the event has multiple military services) for this Personal Information Change Event.,Workday Delivered,Multi-instance,Military Service Type,,Basic Bio,Default Areas
22200,5a381a8f52c57b32c0343469,Military Service Type - Proposed,Personal Information Change Event,Returns the Proposed (new) Military Service Type (or Military Service Types if the event has multiple military services) for this Personal Information Change Event.,Workday Delivered,Multi-instance,Military Service Type,,Basic Bio,Default Areas
22201,5a381a8f52c57b32c0343469,Military Status,Military Service,The Military Status for the Military Service.,Workday Delivered,Single instance,Military Status,,Skills and Experience,Default Areas
22202,5a381a8f52c57b32c0343469,Military Status,Military Status,Identifies the Military Status and allows you to drill into the details and access related actions.,Workday Delivered,Self referencing instance,Military Status,,Skills and Experience,Default Areas
22203,5a381a8f52c57b32c0343469,Military Status Begin Date - Current,Personal Information Change Event,Returns the Current (old) Military Status Begin Date (or Dates if there is more than one military service) for this Personal Information Change Event.,Workday Delivered,Text,,,Basic Bio,Default Areas
22204,5a381a8f52c57b32c0343469,Military Status Begin Date - Proposed,Personal Information Change Event,Returns the Proposed (new) Military Status Begin Date (or Dates if there is more than one military service) for this Personal Information Change Event.,Workday Delivered,Text,,,Basic Bio,Default Areas
22205,5a381a8f52c57b32c0343469,Military Status Changed,Personal Information Change Event,Returns true if military status has changed.,Workday Delivered,Boolean,,,Basic Bio,Default Areas
22206,5a381a8f52c57b32c0343469,Military Status Code,Military Status,The military status code.,Workday Delivered,Text,,,Skills and Experience,Default Areas
22207,5a381a8f52c57b32c0343469,Military Status - Current,Personal Information Change Event,Returns the Current (old) Military Status for this Personal Information Change Event.,Workday Delivered,Multi-instance,Military Status,,Basic Bio,Default Areas
22208,5a381a8f52c57b32c0343469,Military Status Description,Military Status,The military status description,Workday Delivered,Text,,,Skills and Experience,Default Areas
22209,5a381a8f52c57b32c0343469,Military Statuses,Worker,Contains the military statuses of the worker.,Workday Delivered,Multi-instance,Military Status,,Skills and Experience,Default Areas
22210,5a381a8f52c57b32c0343469,Military Statuses,Pre-Hire,Contains the military statuses of the pre-hire.,Workday Delivered,Multi-instance,Military Status,,Skills and Experience,Default Areas
22211,5a381a8f52c57b32c0343469,Military Statuses,Country,Contains the military statuses associated with this country.,Workday Delivered,Multi-instance,Armed Forces Status,,Uncategorized,REST API (internal)
22212,5a381a8f52c57b32c0343469,Military Statuses,Academic Affiliate,The academic affiliate's military statuses.,Workday Delivered,Multi-instance,Military Status,,Academic Affiliate,Default Areas
22213,5a381a8f52c57b32c0343469,Military Status Name,Military Status,The military status name.,Workday Delivered,Text,,,Skills and Experience,REST API (internal)
22214,5a381a8f52c57b32c0343469,Military Status - Proposed,Personal Information Change Event,Returns the Proposed (new) Military Status for this Personal Information Change Event.,Workday Delivered,Multi-instance,Military Status,,Basic Bio,Default Areas
22215,5a381a8f52c57b32c0343469,Military Status - Workday,Military Status,Returns the mapped Workday Owned Military Status for this Military Status.,Workday Delivered,Single instance,Global Setup Data Mapping,,Skills and Experience,Default Areas
22216,5a381a8f52c57b32c0343469,Military Status - Workday,Military Service,Returns the Workday Owned Military Status for this Military Service,Workday Delivered,Single instance,Global Setup Data Mapping,,Skills and Experience,Default Areas
22217,5a381a8f52c57b32c0343469,Millennial Count,Organization,,Calculated,Numeric,,,Uncategorized,Default Areas
22218,5a381a8f52c57b32c0343469,Millennial Count - Including Subordinate Organizations,Organization,,Calculated,Numeric,,,Uncategorized,Default Areas
22219,5a381a8f52c57b32c0343469,Millennial Percent - Including Subordinate Organizations,Organization,,Calculated,Numeric,,"Prompt - Date 1

Prompt - Date 2",Uncategorized,Default Areas
22220,5a381a8f52c57b32c0343469,Mime Type,Attachment,Content type of the attachment,Workday Delivered,Single instance,Mime Type,,Attachment,Default Areas
22221,5a381a8f52c57b32c0343469,Mime Type Text,Uploaded Document,Returns the content type of the uploaded document.,Workday Delivered,Text,,,Business Process,REST API (internal)
22222,5a381a8f52c57b32c0343469,Mime Type Text,Review Document,Returns the content type of the review document.,Workday Delivered,Text,,,Business Process,REST API (internal)
22223,5a381a8f52c57b32c0343469,Min/Max Total,Adjustment For,,Calculated - Report Specific,Numeric,,,Uncategorized,Default Areas
22224,5a381a8f52c57b32c0343469,Min Enrollment,Blended Course,The minimum enrollment of the course.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
22225,5a381a8f52c57b32c0343469,Minimum,Benefit Rate Band,Lower boundary of rate band.,Workday Delivered,Numeric,,,Benefits,Default Areas
22226,5a381a8f52c57b32c0343469,Minimum,Compensation Matrix Entry,Minimum value (amount or percent) for this compensation matrix entry.,Workday Delivered,Text,,,Compensation,Default Areas
22227,5a381a8f52c57b32c0343469,Minimum,Load Status Rule,Student Load Status Item Minimum for Load Status Rule.,Workday Delivered,Numeric,,,Student Records,Default Areas
22228,5a381a8f52c57b32c0343469,Minimum,Class Standing Rule,Minimum course units to have specified Class Standing.,Workday Delivered,Numeric,,,Academic,Default Areas
22229,5a381a8f52c57b32c0343469,Minimum,Custom Decimal,The Minimum Value for the Custom Decimal.,Workday Delivered,Numeric,,,Custom Fields,REST API (internal)
22230,5a381a8f52c57b32c0343469,Minimum,Custom Integer,The Minimum Value for the Custom Integer.,Workday Delivered,Numeric,,,Custom Fields,REST API (internal)
22231,5a381a8f52c57b32c0343469,Minimum,Goal Detail,The minimum of a Goal. Does not return a value if Minimum has not been enabled for Goals.,Workday Delivered,Text,,,Goals and Reviews,Default Areas
22232,5a381a8f52c57b32c0343469,Minimum,Goal Target And Actual Detail,The minimum of a Goal.  Does not return a value if Minimum has not been enabled for Goals.,Workday Delivered,Text,,,Goals and Reviews,Default Areas
22233,5a381a8f52c57b32c0343469,Minimum,Goal,The minimum of a Goal.  Does not return a value if Minimum has not been enabled for Goals.,Workday Delivered,Text,,,Goals and Reviews,Default Areas
22234,5a381a8f52c57b32c0343469,Minimum,Cascaded Goal,The minimum of a Goal.  Does not return a value if Minimum has not been enabled for Goals.,Workday Delivered,Text,,,Goals and Reviews,Default Areas
22235,5a381a8f52c57b32c0343469,Minimum/Default Rate,Period Activity Assignment,The Minimum Default Rate on the Period Activity Assignment as of the Academic Period start date.,Workday Delivered,Currency,,,Period Activity Pay,Default Areas
22236,5a381a8f52c57b32c0343469,Minimum Additional Info Box Code,RL-1,The lowest Additional Info box code on the RL-1.  Used for sorting primary and overflow RL-1s.,Workday Delivered,Text,,,Year End,Default Areas
22237,5a381a8f52c57b32c0343469,Minimum Adjustment Period End Date,Payroll Accounting Adjustment Event,Returns the Minimum (Earliest) Period End Date of the Periods being adjusted.,Workday Delivered,Date,,,Payroll,Default Areas
22238,5a381a8f52c57b32c0343469,Minimum Amount,Signatory Details,The Minimum threshold that the Signers are allowed to sign off.,Workday Delivered,Currency,,Effective Moment,Bank Account Signatories,Default Areas
22239,5a381a8f52c57b32c0343469,Minimum Amount,Signatory Details Snapshot,The Minimum threshold that the Signers are allowed to sign off.,Workday Delivered,Currency,,,Bank Account Signatories,Default Areas
22240,5a381a8f52c57b32c0343469,Minimum Amount,Goal Detail,The minimum amount for the Goal if the Goal has a track by type of Amount.  Does not return a value if Minimum has not been enabled for Goals.,Workday Delivered,Currency,,,Goals and Reviews,Default Areas
22241,5a381a8f52c57b32c0343469,Minimum Amount,Goal Target And Actual Detail,The minimum amount for the Goal if the Goal has a track by type of Amount.  Does not return a value if Minimum has not been enabled for Goals.,Workday Delivered,Currency,,,Goals and Reviews,Default Areas
22242,5a381a8f52c57b32c0343469,Minimum Amount,Goal,The minimum amount for the Goal if the Goal has a track by type of Amount.  Does not return a value if Minimum has not been enabled for Goals.,Workday Delivered,Currency,,,Goals and Reviews,Default Areas
22243,5a381a8f52c57b32c0343469,Minimum Amount,Cascaded Goal,The minimum amount for the Goal if the Goal has a track by type of Amount.  Does not return a value if Minimum has not been enabled for Goals.,Workday Delivered,Currency,,,Goals and Reviews,Default Areas
22244,5a381a8f52c57b32c0343469,Minimum Amount for Expense Report Line,Expense Report Line,The minimum amount for the expense report line based on the selected Expense Item and Expense Item Details.  This is either the minimum amount if the Expense Item is a Maximum Expense Item and the minimum is defined or zero if the Expense Item is not a Maximum Expense Item.,Workday Delivered,Currency,,,Amount,Default Areas
22245,5a381a8f52c57b32c0343469,Minimum Amount for One-Time Payment Plan,One-Time Payment Event,Minimum Amount for One-Time Payment Plan.,Workday Delivered,Currency,,,Compensation,Default Areas
22246,5a381a8f52c57b32c0343469,Minimum Amount for Signatory Details Snapshot Filter,Signatory Details Snapshot,Minimum Amount for internal report filter,Workday Delivered,Currency,,Minimum Amount,Bank Account Signatories,Data Source Filter (Internal)
22247,5a381a8f52c57b32c0343469,Minimum Amount Offset Line,Customer Invoice Line,The minimum amount offset invoice line for usage invoice lines.,Workday Delivered,Single instance,Customer Invoice Line,,Customer Invoice,Default Areas
22248,5a381a8f52c57b32c0343469,Minimum Amount per Student,Fiscal Limit Item,The Minimum Amount per Student field is no longer supported.,Workday Delivered,Currency,,,Financial Aid,Default Areas
22249,5a381a8f52c57b32c0343469,Minimum commitment Usage Rate Sheets,Customer Contract Line,Contains Usage Rate Sheets for minimum commitment fixed amount recurring contract line.,Workday Delivered,Multi-instance,Usage Billing Rate,,Reference,Default Areas
22250,5a381a8f52c57b32c0343469,Minimum Contribution (Annual),Health Savings Account Election,The total minimum contribution that must be contributed by an employee in a year.,Workday Delivered,Currency,,,Benefits,Default Areas
22251,5a381a8f52c57b32c0343469,Minimum Contribution (Annual),Spending Account Election,The total minimum contribution that must be contributed by an employee in a year.,Workday Delivered,Currency,,,Benefits,Default Areas
22252,5a381a8f52c57b32c0343469,Minimum Contribution Amount,Benefit Plan,Returns the minimum amount an employee must contribute to elect the benefit plan.,Workday Delivered,Currency,,,Benefits,Default Areas
22253,5a381a8f52c57b32c0343469,Minimum Costs,Health Care Banded Rate,"Returns true if the rate bands for percentage based rates include minimums for this Health Care Banded Rate. Note that data returned with this field is ""effective date"" aware. Entering an effective date at run time will control what data is returned.",Workday Delivered,Boolean,,Effective Date,Benefits,Default Areas
22254,5a381a8f52c57b32c0343469,Minimum Days for Pre-notification,SEPA Mandate,Indicates the minimum number of days to send pre-notification for SEPA direct debit payments,Workday Delivered,Numeric,,,SEPA Mandate,Default Areas
22255,5a381a8f52c57b32c0343469,Minimum Due Date of Event Records Awaiting Action,Event,"For all the workflow steps awaiting action within this Business Process, returns Minimum Due Date of Event Records.",Workday Delivered,Date,,,Business Process,"Business Rules

Integrations

Report Writer"
22256,5a381a8f52c57b32c0343469,Minimum Effective Moment for Signatory Details Snapshot Filter,Signatory Details Snapshot,Minimum Effective Moment for internal report filter,Workday Delivered,Date,,Minimum Effective Moment,Bank Account Signatories,Data Source Filter (Internal)
22257,5a381a8f52c57b32c0343469,Minimum Enrollment Capacity,Learning Content,The minimum number of enrollments that make a course or course offering viable.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
22258,5a381a8f52c57b32c0343469,Minimum Enrollment Capacity,Learning Enrollment Event,The minimum number of enrollments that make the course offering viable.,Workday Delivered,Numeric,,,Uncategorized,Default Areas
22259,5a381a8f52c57b32c0343469,Minimum Holding Period,Investment Pool,The number of periods prior to payout that gift units must be held to be eligible for payout.,Workday Delivered,Numeric,,,Date or Time Period,Default Areas
